series_title,released_year,certificate,certificate_age,a,b,c,d,e,f,g,h,i,overview,runtime,IMDB_Rating,Meta_score,Director,Star1,Star2,Star3,Star4,L1,a1,b1,L2,a2,b2,L3,a3,b3,R1,G1,B1,R2,G2,B2,R3,G3,B3,H1,S1,V1,H2,S2,V2,H3,S3,V3,black,white,red,orange,yellow,green,blue,purple,colorname1,colorname2,colorname3,hex1,hex2,hex3,file_name,dominant_color_file,agent,american,army,assassin,battle,boy,child,city,crime,daughter,day,dead,death,detective,discovers,drug,falls,family,father,fight,film,forced,friend,future,german,girl,home,killer,lawyer,leads,life,lives,love,missing,mother,murder,mysterious,officer,past,people,police,relationship,save,school,search,secret,series,son,story,team,time,town,violent,war,wife,woman,world,york,discover,fall,lead,live,couple,event,force,french,gang,struggle,track,band,black,british,children,criminal,free,gangster,indian,journey,king,rich,capture,christmas,escape,insane,robbery,classroom,community,conflict,destruction,guard,lord,medieval,prisoner,accident,evil,princess,race,soldier,aging,delivery,game,legendary,night,universe,sum_keyword,cv_L1,cv_a1,cv_b1,cv_L2,cv_a2,cv_b2,cv_L3,cv_a3,cv_b3,genre
A Little Princess,1995,普遍級,0,1,0,1,0,0,0,0,1,0,A young girl is relegated to servitude at a boarding school when her father goes missing and is presumed dead.,154,7.7,83,Alfonso Cuar√≥n,Liesel Matthews,Eleanor Bron,Liam Cunningham,Rusty Schwimmer,43.1057083,13.53675451,14.97156727,11.05379378,4.113660063,0.023201251,75.50146145,7.489130435,26.07919255,0.506146371,0.365442221,0.30482857,0.137677068,0.108378672,0.116395116,0.832344555,0.707150956,0.541593198,0.050180735,0.39774621,0.506146371,0.954397708,0.2128052,0.137677068,0.094902256,0.349316104,0.832344555,1,0,1,1,0,0,0,0,red,black,orange,#815D4E,#231C1E,#D4B48A,poster814.jpg,poster814_color.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,109.9195562,141.5367545,142.9715673,28.18717414,132.1136601,128.0232013,192.5287267,135.4891304,154.0791925,"歡樂, 劇情, 奇幻"
Do lok tin si,1995,保護級,6,1,0,1,0,0,1,0,0,0,"This Hong Kong-set crime drama follows the lives of a hitman, hoping to get out of the business, and his elusive female partner.",101,7.7,71,Kar-Wai Wong,Leon Lai,Michelle Reis,Takeshi Kaneshiro,Charlie Yeung,10.18394829,4.799921691,4.393891934,46.8496396,26.46272494,37.62467866,79.47930283,17.36888889,25.97888889,0.13987088,0.099672308,0.08662791,0.634736613,0.361482027,0.187946562,0.941043686,0.723341569,0.585892227,0.040832927,0.380658004,0.13987088,0.064734157,0.703898344,0.634736613,0.064502688,0.37740167,0.941043686,1,0,0,2,0,0,0,0,black,orange,orange,#241916,#A25C30,#F0B895,poster815.jpg,poster815_color.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25.96906813,132.7999217,132.3938919,119.466581,154.4627249,165.6246787,202.6722222,145.3688889,153.9788889,"歡樂, 劇情, 黑暗"
Il postino,1994,普遍級,0,1,0,1,0,1,0,0,0,0,"A simple Italian postman learns to love poetry while delivering mail to a famous poet, and then uses this to woo local beauty Beatrice.",108,7.7,81,Michael Radford,Massimo Troisi,Massimo Troisi,Philippe Noiret,Maria Grazia Cucinotta,87.54490508,1.635311143,7.592137,8.811178015,4.523622047,1.540354331,51.06223116,18.00925926,12.15099715,0.891246312,0.855073288,0.804144574,0.123751386,0.08996033,0.091061851,0.610953389,0.430764525,0.399318284,0.097450627,0.097730265,0.891246312,0.994566999,0.27305598,0.123751386,0.024764512,0.346401393,0.610953389,1,1,1,0,0,0,0,0,white,black,red,#E3DACD,#201717,#9C6E66,poster816.jpg,poster816_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,223.239508,129.6353111,135.592137,22.46850394,132.523622,129.5403543,130.2086895,146.0092593,140.1509972,"歡樂, 劇情, 傳記與歷史"
Clerks,1994,限制級,18,1,0,0,0,0,0,0,0,0,"A day in the lives of two convenience clerks named Dante and Randal as they annoy customers, discuss movies, and play hockey on the store roof.",112,7.7,70,Kevin Smith,Brian O'Halloran,Jeff Anderson,Marilyn Ghigliotti,Lisa Spoonauer,97.7531629,0.031545741,0.12375637,14.78763993,6.634354954,1.741981468,61.05453314,3.498080614,0.338771593,0.975131154,0.974412531,0.973520034,0.183952871,0.132692937,0.137377156,0.603216744,0.569595812,0.575880039,0.092326766,0.001652209,0.975131154,0.98476972,0.278657972,0.183952871,0.968847646,0.055736072,0.603216744,1,1,1,0,0,0,0,0,white,red,black,#F9F8F8,#2F2223,#9A9193,poster817.jpg,poster817_color.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,249.2705654,128.0315457,128.1237564,37.70848182,134.634355,129.7419815,155.6890595,131.4980806,128.3387716,歡樂
Short Cuts,1993,限制級,18,1,0,1,0,0,0,0,0,0,The day-to-day lives of several suburban Los Angeles residents.,146,7.7,79,Robert Altman,Andie MacDowell,Julianne Moore,Tim Robbins,Bruce Davison,98.6541415,0.115779468,-0.083460076,29.22162805,32.10909091,14.11515152,82.97974928,2.236680328,-0.930327869,0.985453571,0.984443628,0.985315542,0.454014908,0.175859849,0.191977861,0.824870225,0.804950442,0.817366705,0.856111682,0.001024851,0.985453571,0.99034231,0.612656224,0.454014908,0.896114472,0.02414899,0.824870225,1,1,1,0,0,0,0,0,white,red,black,#FBFBFB,#742D31,#D2CDD0,poster818.jpg,poster818_color.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,251.5680608,128.1157795,127.9165399,74.51515152,160.1090909,142.1151515,211.5983607,130.2366803,127.0696721,"歡樂, 劇情"
Philadelphia,1993,保護級,6,0,0,1,0,0,0,0,0,0,"When a man with HIV is fired by his law firm because of his condition, he hires a homophobic small time lawyer as the only willing advocate for a wrongful dismissal suit.",152,7.7,66,Jonathan Demme,Tom Hanks,Denzel Washington,Roberta Maxwell,Buzz Kilman,4.823865546,-0.029714286,-1.086,95.10803606,-0.112701252,-0.704382826,47.9480274,2.137349398,-4.418072289,0.061349442,0.064480514,0.071437831,0.941953701,0.945080869,0.949928013,0.450354161,0.442222566,0.475525708,0.614939346,0.141219139,0.071437831,0.601307465,0.008394649,0.949928013,0.707361501,0.070034367,0.475525708,2,1,0,0,0,0,0,0,black,white,black,#101012,#F0F1F2,#737179,poster819.jpg,poster819_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.30085714,127.9702857,126.914,242.5254919,127.8872987,127.2956172,122.2674699,130.1373494,123.5819277,劇情
The Muppet Christmas Carol,1992,普遍級,0,1,0,1,0,0,0,0,0,0,The Muppet characters tell their version of the classic tale of an old and bitter miser's redemption on Christmas Eve.,99,7.7,64,Brian Henson,Michael Caine,Kermit the Frog,Dave Goelz,Miss Piggy,9.012039633,9.523434423,-5.250098464,43.00741819,6.813648294,-28.56692913,73.16810842,0.927941176,-4.092647059,0.138706244,0.081620032,0.128390893,0.358780862,0.389124061,0.584184673,0.700799483,0.702891943,0.733746112,0.863449628,0.411561948,0.138706244,0.64423049,0.385843418,0.584184673,0.656081568,0.044901947,0.733746112,2,0,0,0,0,0,1,0,black,blue,black,#231521,#5B6395,#B3B3BB,poster820.jpg,poster820_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.98070106,137.5234344,122.7499015,109.6689164,134.8136483,99.43307087,186.5786765,128.9279412,123.9073529,"歡樂, 劇情"
Malcolm X,1992,普遍級,0,0,0,1,0,1,0,0,0,0,"Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam.",116,7.7,73,Spike Lee,Denzel Washington,Angela Bassett,Delroy Lindo,Spike Lee,41.79954909,13.02439024,16.7587108,86.70564509,3.222990493,10.02160761,2.561766316,1.783853556,0.463740906,0.492017379,0.354154681,0.28110964,0.898953667,0.841507158,0.777254859,0.054378069,0.030948426,0.032586184,0.057722744,0.428659125,0.492017379,0.087993602,0.135378288,0.898953667,0.988349815,0.430865668,0.054378069,1,1,0,1,0,0,0,0,orange,white,black,#7D5A48,#E5D7C6,#0E0808,poster821.jpg,poster821_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,106.5888502,141.0243902,144.7587108,221.099395,131.2229905,138.0216076,6.532504107,129.7838536,128.4637409,"劇情, 傳記與歷史"
The Last of the Mohicans,1992,保護級,6,0,1,1,0,0,0,0,0,0,Three trappers protect the daughters of a British Colonel in the midst of the French and Indian War.,134,7.7,76,Michael Mann,Daniel Day-Lewis,Madeleine Stowe,Russell Means,Eric Schweig,42.21312548,27.00667302,26.18970448,15.7977649,20.75933423,10.34412955,72.68072842,9.055233853,34.92605791,0.578456683,0.316155605,0.226944604,0.2654188,0.100459251,0.10125756,0.822628568,0.672221025,0.447845304,0.042298689,0.607672258,0.578456683,0.99919343,0.621506649,0.2654188,0.099780212,0.455592328,0.822628568,0,0,2,1,0,0,0,0,red,red,orange,#94513A,#441A1A,#D2AB72,poster822.jpg,poster822_color.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,107.64347,155.006673,154.1897045,40.28430049,148.7593342,138.3441296,185.3358575,137.0552339,162.9260579,"熱血, 劇情"
Kurenai no buta,1992,普遍級,0,1,1,0,0,0,0,0,0,1,"In 1930s Italy, a veteran World War I pilot is cursed to look like an anthropomorphic pig.",157,7.7,83,Hayao Miyazaki,Sh√ªichir√¥ Moriyama,Tokiko Kat√¥,Bunshi Katsura Vi,Tsunehiko Kamij√¥,80.39865786,6.932085561,4.454545455,35.20501065,34.93358946,22.78924259,42.65449534,0.019137091,-28.33820459,0.843606263,0.764310746,0.75079693,0.537704106,0.219879809,0.190751361,0.297265307,0.400429646,0.578369071,0.024268062,0.110014988,0.843606263,0.013992515,0.645248458,0.537704106,0.60550044,0.486028348,0.578369071,1,0,1,0,0,0,1,0,black,red,blue,#D7C3BF,#893831,#4C6693,poster823.jpg,poster823_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,205.0165775,134.9320856,132.4545455,89.77277717,162.9335895,150.7892426,108.7689631,128.0191371,99.66179541,"歡樂, 熱血, 動畫"
Glengarry Glen Ross,1992,限制級,18,0,0,1,0,0,1,0,0,0,An examination of the machinations behind the scenes at a real estate office.,101,7.7,82,James Foley,Al Pacino,Jack Lemmon,Alec Baldwin,Alan Arkin,87.21355022,1.437849162,-9.611731844,66.82416338,3.577136259,-21.85704388,40.43849381,15.53358209,-12.11940299,0.841422369,0.854995816,0.92822229,0.600270466,0.633388832,0.791592667,0.444875814,0.33948665,0.453080879,0.640603957,0.093511998,0.92822229,0.637816237,0.24169274,0.791592667,0.821294774,0.250715125,0.453080879,0,1,0,0,0,0,1,1,white,blue,purple,#D7DAED,#99A2CA,#715774,poster824.jpg,poster824_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.3945531,129.4378492,118.3882682,170.4016166,131.5771363,106.1429561,103.1181592,143.5335821,115.880597,"劇情, 黑暗"
A Few Good Men,1992,普遍級,0,0,0,1,0,0,1,0,0,0,Military lawyer Lieutenant Daniel Kaffee defends Marines accused of murder. They contend they were acting under orders.,110,7.7,62,Rob Reiner,Tom Cruise,Jack Nicholson,Demi Moore,Kevin Bacon,45.31840796,13.6238806,4.052985075,5.045586428,5.695892575,-0.618220116,91.56725435,4.8767507,2.385154062,0.513740119,0.387931426,0.396460223,0.098857249,0.053051146,0.071430716,0.948386115,0.892440734,0.887969219,0.988701368,0.244887811,0.513740119,0.933125469,0.463356036,0.098857249,0.012335167,0.063704956,0.948386115,1,1,1,0,0,0,0,0,red,black,white,#836365,#190E12,#F2E4E2,poster825.jpg,poster825_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,115.5619403,141.6238806,132.0529851,12.86624539,133.6958926,127.3817799,233.4964986,132.8767507,130.3851541,"劇情, 黑暗"
Fried Green Tomatoes,1991,輔導級,12,0,0,1,0,0,0,0,0,0,A housewife who is unhappy with her life befriends an old lady in a nursing home and is enthralled by the tales she tells of people she used to know.,120,7.7,64,Jon Avnet,Kathy Bates,Jessica Tandy,Mary Stuart Masterson,Mary-Louise Parker,35.18660842,16.76493579,26.88218872,66.21851406,1.964778677,3.268919562,85.28473169,-0.121540763,16.13836948,0.452668467,0.281520815,0.156998294,0.652915528,0.626031386,0.608470444,0.871438696,0.833148664,0.715730382,0.070192246,0.653171569,0.452668467,0.065852585,0.068071722,0.652915528,0.12568188,0.178679596,0.871438696,1,0,0,2,0,0,0,0,orange,black,orange,#734828,#A6A09B,#DED4B7,poster826.jpg,poster826_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,89.72585148,144.7649358,154.8821887,168.8572109,129.9647787,131.2689196,217.4760658,127.8784592,144.1383695,劇情
Barton Fink,1991,普遍級,0,1,0,1,0,0,1,0,0,0,A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.,123,7.7,69,Joel Coen,Ethan Coen,John Turturro,John Goodman,Judy Davis,16.30479553,20.21447485,11.13018535,72.83847464,12.42232086,42.08433735,40.88555731,25.459787,29.00918105,0.268542861,0.106608052,0.100717798,0.853309197,0.664361916,0.396044448,0.558235242,0.308303805,0.195615703,0.005849597,0.624947028,0.268542861,0.097798,0.535872285,0.853309197,0.051793542,0.649581953,0.558235242,0,0,2,1,0,0,0,0,red,orange,red,#441B1A,#DAA965,#8E4F32,poster827.jpg,poster827_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41.5772286,148.2144748,139.1301853,185.7381103,140.4223209,170.0843373,104.2581711,153.459787,157.0091811,"歡樂, 劇情, 黑暗"
Miller's Crossing,1990,限制級,18,0,0,1,0,0,1,0,0,0,"Tom Reagan, an advisor to a Prohibition-era crime boss, tries to keep the peace between warring mobs but gets caught in divided loyalties.",126,7.7,66,Joel Coen,Ethan Coen,Gabriel Byrne,Albert Finney,John Turturro,23.90258811,-2.904019688,9.886792453,56.42290343,-2.61314554,19.51173709,41.03262691,-3.191793597,15.38949332,0.222956476,0.2271343,0.164075594,0.551093259,0.533527051,0.39620607,0.387523997,0.383877638,0.27931859,0.177708822,0.277627404,0.2271343,0.147764514,0.281054407,0.551093259,0.161050251,0.279222468,0.387523997,0,0,0,0,3,0,0,0,yellow,yellow,yellow,#393A2A,#8D8865,#636247,poster828.jpg,poster828_color.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60.95159967,125.0959803,137.8867925,143.8784038,125.3868545,147.5117371,104.6331986,124.8082064,143.3894933,"劇情, 黑暗"
Who Framed Roger Rabbit,1988,普遍級,0,1,1,0,0,0,0,0,0,1,A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.,145,7.7,83,Robert Zemeckis,Bob Hoskins,Christopher Lloyd,Joanna Cassidy,Charles Fleischer,97.16792643,0.022882848,0.308429493,57.17758237,4.409793814,4.095360825,12.96840154,5.474150665,3.895125554,0.968933436,0.967784231,0.965500194,0.577503262,0.527432665,0.510952368,0.16569293,0.120271479,0.11100433,0.110878532,0.003543321,0.968933436,0.041272416,0.115238992,0.577503262,0.028242172,0.330059949,0.16569293,2,1,0,0,0,0,0,0,white,black,black,#F7F7F6,#938682,#2A1F1C,poster829.jpg,poster829_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,247.7782124,128.0228828,128.3084295,145.8028351,132.4097938,132.0953608,33.06942393,133.4741507,131.8951256,"歡樂, 熱血, 動畫"
Spoorloos,1988,輔導級,12,0,0,0,0,0,1,0,0,0,"Rex and Saskia, a young couple in love, are on vacation. They stop at a busy service station and Saskia is abducted. After three years and no sign of Saskia, Rex begins receiving letters from the abductor.",90,7.7,,George Sluizer,Bernard-Pierre Donnadieu,Gene Bervoets,Johanna ter Steege,Gwen Eckhaus,66.28818212,6.059767571,1.317653569,39.95155372,13.62353801,4.764619883,90.91262338,1.765850781,0.558832203,0.677955425,0.617317365,0.623598468,0.460649504,0.336798664,0.341084196,0.912884708,0.893279591,0.893796726,0.982736082,0.089442547,0.677955425,0.994232939,0.268861334,0.460649504,0.995603741,0.021476005,0.912884708,1,1,1,0,0,0,0,0,black,red,white,#AD9D9F,#755657,#E9E4E4,poster830.jpg,poster830_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,169.0348644,134.0597676,129.3176536,101.876462,141.623538,132.7646199,231.8271896,129.7658508,128.5588322,黑暗
Withnail & I,1987,限制級,18,1,0,1,0,0,0,0,0,0,"In 1969, two substance-abusing, unemployed actors retreat to the countryside for a holiday that proves disastrous.",98,7.7,84,Bruce Robinson,Richard E. Grant,Paul McGann,Richard Griffiths,Ralph Brown,75.88324765,9.246402246,28.82204282,14.3802447,9.945078158,-2.425433038,48.79302832,17.30074074,17.68222222,0.851994118,0.706386821,0.525715579,0.190558682,0.122479759,0.15718519,0.589840837,0.409778111,0.340762463,0.092288858,0.382958676,0.851994118,0.915036281,0.357259624,0.190558682,0.046180677,0.422280653,0.589840837,0,0,2,1,0,0,0,0,orange,red,red,#D9B486,#311F28,#966857,poster831.jpg,poster831_color.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,193.5022815,137.2464022,156.8220428,36.669624,137.9450782,125.574567,124.4222222,145.3007407,145.6822222,"歡樂, 劇情"
The Last Emperor,1987,普遍級,0,0,0,1,0,1,0,0,0,0,The story of the final Emperor of China.,122,7.7,76,Bernardo Bertolucci,John Lone,Joan Chen,Peter O'Toole,Ruocheng Ying,73.34489199,6.367364374,28.74113627,32.40208833,13.03989592,10.14310494,94.75566789,-2.809570313,16.87174479,0.804809751,0.686741695,0.499739298,0.389928545,0.267866706,0.238807969,0.95921347,0.944799929,0.812171557,0.102163503,0.379059091,0.804809751,0.03204807,0.387559664,0.389928545,0.150329442,0.153294254,0.95921347,0,1,1,1,0,0,0,0,orange,red,white,#CDAF7F,#63443D,#F5F1CF,poster832.jpg,poster832_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,187.0294746,134.3673644,156.7411363,82.62532524,141.0398959,138.1431049,241.6269531,125.1904297,144.8717448,"劇情, 傳記與歷史"
Empire of the Sun,1987,普遍級,0,0,1,1,0,1,0,0,0,0,A young English boy struggles to survive under Japanese occupation during World War II.,122,7.7,62,Steven Spielberg,Christian Bale,John Malkovich,Miranda Richardson,Nigel Havers,71.8481698,3.623317101,0.791177313,22.55336484,3.288781163,-1.240304709,56.84543345,61.43470264,47.31330472,0.718746597,0.681622297,0.685266821,0.228212626,0.204961246,0.218861325,0.933093132,0.306867727,0.227104601,0.983638192,0.051651445,0.718746597,0.900363771,0.101884722,0.228212626,0.018830128,0.756611004,0.933093132,2,0,1,0,0,0,0,0,black,black,red,#B7AEAF,#3A3438,#EE4E3A,poster833.jpg,poster833_color.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,183.212833,131.6233171,128.7911773,57.51108033,131.2887812,126.7596953,144.9558553,189.4347026,175.3133047,"熱血, 劇情, 傳記與歷史"
Der Name der Rose,1986,限制級,18,0,0,1,0,0,1,0,0,0,An intellectually nonconformist friar investigates a series of mysterious deaths in an isolated abbey.,157,7.7,54,Jean-Jacques Annaud,Sean Connery,Christian Slater,Helmut Qualtinger,Elya Baskin,92.72875171,1.166337416,9.529039905,67.74364617,0.212003118,10.50974279,38.51599728,6.584070796,13.80258679,0.950226617,0.913489525,0.846394749,0.672035668,0.644919465,0.572828622,0.419370113,0.339330955,0.268943581,0.10769779,0.109270637,0.950226617,0.121111766,0.147621697,0.672035668,0.077986435,0.358696358,0.419370113,1,1,0,1,0,0,0,0,white,black,orange,#F2E9D8,#ABA492,#6B5745,poster834.jpg,poster834_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,236.4583169,129.1663374,137.5290399,172.7462977,128.2120031,138.5097428,98.21579306,134.5840708,141.8025868,"劇情, 黑暗"
